StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q9 - Parent Topics,Q9 - Topics
2020-09-28 08:35:12,2020-09-28 08:39:37,IP Address,100,265,True,2020-09-28 08:39:37,R_pguyHoMxUW01PCV,anonymous,EN,5f5fe3f8a0a5c20c2f5e2673,Female,Not Hispanic or Latino,White,34,Yes,The story I heard was about a breakup I heard about a particular couple who were both planning to go on a particular vacation until the wife expressed her grievance and said they were no longer compatible. This led to the husband demanding for some of his items such as the books which he really valued.,,,
2020-09-28 10:29:34,2020-09-28 10:32:14,IP Address,100,159,True,2020-09-28 10:32:15,R_1hWLCXOVK4GXsTV,anonymous,EN,5d8aafe09d72b20019dc66d3,Male,Hispanic or Latino,White,25,Yes,"Jessie and calvin are coming back from a vacation. Jessie is not happy with the relationship since their personalities dont mix quite well, so she wants to break up. Calvin is in utter disbelief and only wishes she stated this before the trip. They wait at a security bag check and have to wait around 15 extra minutes, because the security guards were switching shifts. The couple then have a last flight to go home, but are able to relax on the flight in solitude. This is because their seats are not next to each other, so they don't have to deal with each other since they have both agreed to break up with each other.",Nope! Great survey/experiment.,,
2020-09-28 13:41:07,2020-09-28 13:43:12,IP Address,100,124,True,2020-09-28 13:43:12,R_3ESWaWOgdNXBho3,anonymous,EN,5a93bb216475f900019fa294,Female,Not Hispanic or Latino,White,25,Yes,Arron proposed to his girlfriend Lena during lecture in their science class in college. The professor was in on it and helped set up the proposal. Lena said yes and texted her sister the good news. The professor excused the class and gave them an assignment that will be due next week.,There were no problems.,,
2020-09-28 13:43:04,2020-09-28 13:44:06,IP Address,100,62,True,2020-09-28 13:44:07,R_xlMrbx3cFWRrKOB,anonymous,EN,5bf17270871dd1000197226e,Male,Not Hispanic or Latino,White,29,Yes,I remember little to nothing about it. Something about two people meeting for a deal at an airport.,"My memory recall is very poor.

Thank you for the study.",,
2020-09-28 13:40:10,2020-09-28 13:44:12,IP Address,100,241,True,2020-09-28 13:44:12,R_1jJmReT2omx9Qt2,anonymous,EN,5eeab761609f0d1df85d61bf,Female,Not Hispanic or Latino,White,32,Yes,"Calvin and Jessie are going to the airport to return to the States from their vacation in Jamaica.  They do not have much time to get to the gate, but the security line is moving fairly well up until the TSA-type agents have a shift change that causes a delay.  While held up in line, Jessie impulsively tells Calvin that she wants to break up.  She apologizes for not telling him before the vacation.  She doesn't feel inspired in their relationship, I think.  Calvin accepts this but is hurt.  He says if she's so bored with him then they might as well break up.  They awkwardly head to their gate and the flight attendant scans their tickets annoyed.  The attendant closes the gate behind them.  They are the last to board.  They are both seated in Economy but separate.  They are three rows apart.  Once Jessie goes to sit, she turns to Calvin and awkwardly shakes his hand to wish him a good flight back to the US... and that she wants her philosophy books returned to her.  Calvin scoffs.  Story ends.",No problems,,
2020-09-28 13:43:16,2020-09-28 13:44:46,IP Address,100,90,True,2020-09-28 13:44:46,R_2rZ1mGqZ9hcsgjr,anonymous,EN,5be8353e33f40a0001031d7a,Male,Not Hispanic or Latino,White,75,Yes,"a young couple went to the airport for a trip to Spain, right after the security checkpoint he present a diamond ring and proposed to her. she texted her friend",no,,
2020-09-28 13:41:45,2020-09-28 13:44:55,IP Address,100,189,True,2020-09-28 13:44:55,R_2aVHZJ8s6A5H2kp,anonymous,EN,5f203e1ad9c1a22d146fd31c,Male,Not Hispanic or Latino,Asian,23,Yes,"Sven and Isabel were at the airport for a connecting flight to the US after visiting Isabel's family. Sven had gotten Isabel's parents' blessing to propose to Isabel. Sven looked at the ring (2 diamonds; pink; on a silver band) and placed it into his pocket before they headed to security. After walking past the security gate, the security guard asked Sven to empty his pockets. Now, Sven proposed to Isabel in front of many people. Isabel was embarrassed by the publicity so ran away towards the concourse, leaving Sven to follow her. Isabel then accepted the proposal at the concourse, and they went on to the gate and then onto the airplane. On the way, Sven high-fived an attendant, and Isabel texted her best friend. Several passengers from the security gate who were also on the plane congratulated them, and one mentioned they live-tweeted the story and it was going viral. Isabel slid down in her seat with her face in her arms, embarrassed and overjoyed.",No,,
2020-09-28 13:40:22,2020-09-28 13:45:32,IP Address,100,309,True,2020-09-28 13:45:32,R_stKM8ELp55DZryx,anonymous,EN,5f514f60277f9b3787539994,Female,Not Hispanic or Latino,White,24,Yes,"Emmanuella and Liam walked into a dimly lit grocery store that smelled like lavender. They were picking out items for a dinner party later that evening. Emmanuella went to the pasta section and Liam complaned about having pasta. Emmanuella told him that he never helps her with dinner anyway. Liam retorted with that he isn't allowed to help in the kitchen regardless. Emmanuella puts the pasta into the grocery cart. Emmanuella brings up the fact that they can never do anything without having arguments. Liam agrees that they should break-up as they could both be happier with other people. They walk over to the vodka sauce and black olives. They walk over to the grocery lanes for check out. Liam, while staring at the magazines with glossy eyes, nods his head and says that this will be best. Emmanuella pays the $39 dollars with her credit card and asks if Liam still wants to host the dinner party without letting anyone know that they have broken up. Liam agrees. Emmanuella also says that the first one to speak up won't get some type of cake? They also brought up the cat and Liam desperately wants his cat back.",No,,
2020-09-28 13:43:54,2020-09-28 13:46:02,IP Address,100,128,True,2020-09-28 13:46:02,R_ukaoNlZysp0CREZ,anonymous,EN,5f4938236f4ed910789a1307,Male,Not Hispanic or Latino,White,24,Yes,Emmanuella and Liam are in the grocery store shopping for dinner. Emmanuella is tired of the constant arguing and voices that she would like to break up. Liam agrees that they argue too much and also wants to break up. They still end up throwing the party they just agreed to not tell anyone about their relationship. Whoever spills the beans has to forfeit their right to the cat. ,None.,,
2020-09-28 13:45:54,2020-09-28 13:46:46,IP Address,100,51,True,2020-09-28 13:46:46,R_1q2qw2VzRZ9YPXb,anonymous,EN,5c2789fc1694480001e4c4e3,Male,Not Hispanic or Latino,White,37,Yes,A man proposed marriage to a woman in a grocery store,No,,
2020-09-28 13:46:03,2020-09-28 13:46:58,IP Address,100,55,True,2020-09-28 13:46:58,R_3gXaSltDElKnWGf,anonymous,EN,5ee7c65630668708f3ae178e,Female,Not Hispanic or Latino,White,20,Yes,two men having dinner to discuss if they want to merge their company,no,,
2020-09-28 13:42:43,2020-09-28 13:47:03,IP Address,100,260,True,2020-09-28 13:47:03,R_3dYfs1JSgz3JSl6,anonymous,EN,5f341608419544118810642b,Female,Not Hispanic or Latino,White,22,Yes,"Lana and Aaron went to chemistry class in a lecture hall. They had met freshman year and had been dating for three years. As they sat down, Aaron turned away from Lana and inspected the ring. It had six diamonds instead of one. The color was red. A few minutes into the lecture, the professor asked Aaron and Lana to come to the front of the class for a demonstration. Lana was confused. When they got up there, Aaron got down on one knee and proposed. He opened his notebook and the ring was sitting there. The professor turned on a slideshow of photos of them. Lana brought her hand up to her mouth in shock and excitement and said yes. Their friends that had been secretly waiting in the hallway ran up to them to celebrate. As Lana returned to her seat, she got out her phone to call her sister. The professor told everyone class was dismissed and ""that's enough excitement for today."" He then announced that the midterm was next week and to remember to study.",N/A,,
